gene,region,n_f,n_m,mean_md,ci_lo,ci_hi,ci_width,bimod,skewness,crosses_zero
CLU,Amygdala,45,107,0.04147970229516003,-0.33778201978454975,0.3989314533863776,0.7367134731709273,0.34040066918194745,-0.16604279852949572,1
CLU,Hippocampus,54,143,-0.12139300158903808,-0.47057605960067417,0.23602318276742454,0.7065992423680987,0.3369963092334582,0.01340723909014186,1
CLU,Ant. Cing. Ctx,48,128,-0.008964595483122782,-0.24263338557825595,0.21036965552016323,0.45300304109841916,0.3420164917458557,-0.20448548649787687,1
CLU,Frontal Cortex,56,153,0.12299126001783234,-0.08453819227744605,0.33212320836634734,0.4166614006437934,0.3342959923244424,-0.0016490074113152651,1
CLU,Cortex,74,181,0.17318129488078973,0.02860994325974007,0.3163088628750998,0.2876989196153597,0.32320418431790804,0.004708363740024252,0
CLU,Caudate,63,183,0.032142733554509834,-0.18782980144350328,0.23315277910623036,0.42098258054973364,0.3447154944415908,-0.11891278471103882,1
CLU,Putamen,49,156,-0.030346673848701506,-0.2479478886636827,0.18813813634382592,0.4360860250075086,0.3427891418309185,-0.03434467458475076,1
CLU,Nucleus Accumbens,64,182,0.0039889839818251435,-0.19362931417475537,0.1978783050614062,0.39150761923616156,0.32727457516553465,-0.009852666281432887,1
CLU,Cerebellum,67,174,0.15386920503236268,0.008319303639434051,0.2949466575822504,0.28662735394281635,0.3235916354689908,-0.041281156205670855,0
CLU,Cerebellar Hemi.,58,157,-0.1232012095518856,-0.33143199423952396,0.08297468465502611,0.4144066788945501,0.3412715014338271,0.04358729033522603,1
CLU,Substantia Nigra,38,101,-0.18915618910742307,-0.5408102009963189,0.15905777152442113,0.6998679725207401,0.3174040909818093,0.01628675501657391,1
CLU,Spinal Cord,57,102,0.004589937514534933,-0.3591948837044589,0.3702809802174373,0.7294758639218962,0.3364206952752088,0.03496512640872049,1
OPRK1,Hypothalamus,55,147,-0.21765829081345175,-0.49293762422282134,0.07710828539520777,0.5700459096180291,0.3401051825763675,0.07393191896899148,1
OPRK1,Amygdala,45,107,0.10715098008877687,-0.196972847211215,0.42126932358194547,0.6182421707931605,0.33714079232121774,0.06416009721558676,1
OPRK1,Hippocampus,54,143,-0.05270352061698307,-0.20643784102301646,0.10861883700871103,0.3150566780317275,0.34201483184945447,0.09271544698210567,1
OPRK1,Ant. Cing. Ctx,48,128,0.02550440235498418,-0.2145271579265744,0.26737807992678686,0.48190523785336126,0.3413048406485511,-0.010580301248648546,1
OPRK1,Frontal Cortex,56,153,-0.02667363787458527,-0.22840952302153367,0.17664609074634915,0.4050556137678828,0.3239696563033123,0.14443847009242353,1
OPRK1,Cortex,74,181,-0.0049396867576942125,-0.12551498441225908,0.11321991728207238,0.23873490169433148,0.3600271183482964,-0.00435536540278365,1
OPRK1,Caudate,63,183,-0.08271999819879548,-0.34266142140933353,0.1841664206142554,0.5268278420235889,0.33748273381170957,0.05798690787322563,1
OPRK1,Putamen,49,156,-0.04791812135259503,-0.3056501071588286,0.23127508674689254,0.5369251939057211,0.3527779052397341,0.12030723497967798,1
OPRK1,Nucleus Accumbens,64,182,-0.11392775287071041,-0.4008277715544674,0.18022793879535387,0.5810557103498213,0.3422752367783123,-0.0034654712860027422,1
OPRK1,Cerebellum,67,174,0.1744978674091214,-0.0384961941743992,0.3910944602386201,0.4295906544130193,0.3478095250144981,-0.0004768758879358319,1
OPRK1,Cerebellar Hemi.,58,157,-0.1366804715065333,-0.3631537249073251,0.09375108361861878,0.4569048085259439,0.3418903227196718,0.04070786868619865,1
OPRK1,Substantia Nigra,38,101,0.12082134016278197,-0.09529856575844191,0.3479655537575129,0.44326411951595485,0.3436114825729747,0.13722743283874544,1
OPRK1,Spinal Cord,57,102,0.0034859697914762827,-0.12208967827084645,0.13702021496122418,0.2591098932320706,0.32815104632885234,0.018540544170291696,1
PENK,Hypothalamus,55,147,-0.3928118488215315,-0.9355871862783302,0.15122855493047863,1.0868157412088089,0.3336619815967962,0.00010691140790081727,1
PENK,Amygdala,45,107,0.03579542113564136,-0.4168887278215978,0.5754680231334426,0.9923567509550404,0.35900064020375555,0.29424706163875447,1
PENK,Hippocampus,54,143,-0.02368831087313644,-0.31834933244490304,0.25886970820438326,0.5772190406492863,0.3381864703296902,-0.06000535746115137,1
PENK,Ant. Cing. Ctx,48,128,-0.11512877508394717,-0.3873805484304764,0.14134316378779063,0.5287237122182671,0.340291673776286,-0.12221200133306846,1
PENK,Frontal Cortex,56,153,-0.19183669161128586,-0.43528009510403154,0.0490502289675306,0.4843303240715621,0.33030792575806794,-0.0032598010547976335,1
PENK,Cortex,74,181,-0.12814569924616176,-0.307482124139969,0.04733768492735569,0.3548198090673247,0.3215263976910563,-0.051004009667675015,1
PENK,Caudate,63,183,-0.5674603653414518,-1.2836222416827114,0.13766418193255897,1.4212864236152705,0.345752154888366,-0.05125308434933076,1
PENK,Putamen,49,156,-0.5380439988678111,-1.3368517052380966,0.23618347993984232,1.573035185177939,0.3344936957405548,-0.08790907033555873,1
PENK,Nucleus Accumbens,64,182,-0.42924062695697557,-1.0684082443553746,0.1873227131193528,1.2557309574747275,0.3409110941522986,-0.11064075174938767,1
PENK,Cerebellum,67,174,-0.016516881794931278,-0.33772134102530416,0.30726918580688817,0.6449905268321923,0.33292751744808063,0.04734969508249011,1
PENK,Cerebellar Hemi.,58,157,-0.29422260579194554,-0.7029451012399307,0.10727403410673618,0.8102191353466669,0.3340611183475284,0.05711505340539321,1
PENK,Substantia Nigra,38,101,-0.3214892145540247,-0.5914267736382635,-0.04401178453223047,0.547414989106033,0.321018754479538,0.029019267034898457,0
PENK,Spinal Cord,57,102,0.07748999418575632,-0.5498393267546501,0.7402196548049014,1.2900589815595516,0.31984037297333506,-0.009575289381174832,1
CRH,Hypothalamus,55,147,-0.4293830485175329,-1.132443460308639,0.28205946382711694,1.414502924135756,0.3396893014939605,0.01207246073601883,1
CRH,Amygdala,45,107,-0.11998573192090581,-0.5373464452101061,0.2698143300327285,0.8071607752428346,0.3439636525783485,-0.048073785781695993,1
CRH,Hippocampus,54,143,-0.26754275747446093,-0.6318039821799565,0.09705228051956398,0.7288562626995204,0.3586239832500755,-0.04024038667666351,1
CRH,Ant. Cing. Ctx,48,128,-0.2606351403881975,-0.6751396517340591,0.16142077093406845,0.8365604226681276,0.3390439955190107,0.030116488125538736,1
CRH,Frontal Cortex,56,153,-0.5649951109570456,-1.00149695592789,-0.14793661033786487,0.853560345590025,0.34269186015494696,-0.12503563462312617,0
CRH,Cortex,74,181,-0.42070808737070997,-0.7779031906952243,-0.061264383909164756,0.7166388067860595,0.35167226717505984,-0.028395363276479287,0
CRH,Caudate,63,183,-0.06388522077126253,-0.3315001263283054,0.21500893219160833,0.5465090585199137,0.3246146259006006,0.0423375301697561,1
CRH,Putamen,49,156,-0.2594060958994056,-0.49915121322440514,-0.0018768856693075198,0.49727432755509765,0.3408932782186157,0.11359936187672155,0
CRH,Nucleus Accumbens,64,182,-0.03765368989114616,-0.36499131354273817,0.30180834229306497,0.6667996558358031,0.32945518087707043,0.06280806965509385,1
CRH,Cerebellum,67,174,-0.005886017300268739,-0.03821385831099039,0.035273978030972424,0.07348783634196282,0.34150916902099854,0.503236586753991,1
CRH,Cerebellar Hemi.,58,157,0.031282721292364604,-0.04612290039153632,0.14802973648322207,0.1941526368747584,0.4292683310582824,0.6637230839228506,1
CRH,Substantia Nigra,38,101,-0.14058135836878757,-0.29237493881178206,0.014071084096761976,0.30644602290854406,0.3384858388119339,-0.02236503728208074,1
CRH,Spinal Cord,57,102,-0.15882178476925848,-0.3821185469668368,0.02499221421513339,0.40711076118197015,0.33144106454570593,-0.40616636726156385,1
NTRK2,Hypothalamus,55,147,-0.09103326498685897,-0.3773426981790112,0.19896738946267742,0.5763100876416887,0.34143502424967354,0.014585390932574148,1
NTRK2,Amygdala,45,107,0.03312055254069291,-0.4187686045496511,0.46782956793320274,0.8865981724828538,0.3168902891306447,-0.09880956492264627,1
NTRK2,Hippocampus,54,143,-0.042174878973189195,-0.4125726851979467,0.3134921050005328,0.7260647901984796,0.35023930531242053,-0.06276655629432573,1
NTRK2,Ant. Cing. Ctx,48,128,0.047448169110188745,-0.23768317066096353,0.3135861670406458,0.5512693377016094,0.31896583300037146,-0.16127110386563798,1
NTRK2,Frontal Cortex,56,153,-0.016823432207479363,-0.24706115360575637,0.19430345976527472,0.44136461337103106,0.32056844295883197,-0.17407661342284714,1
NTRK2,Cortex,74,181,0.0991881848205492,-0.044983949566166026,0.24805169014016232,0.29303563970632834,0.34230763226409217,0.039914649904994985,1
NTRK2,Caudate,63,183,0.08741999210282657,-0.12519031735498187,0.3017074122332263,0.42689772958820815,0.3277589571549284,-0.03320407732181512,1
NTRK2,Putamen,49,156,0.03866671172589841,-0.21558473677008988,0.28951961297753875,0.5051043497476286,0.3337064300371031,-0.022306386315914868,1
NTRK2,Nucleus Accumbens,64,182,0.13369452388753614,-0.11797222972207289,0.36756592458909537,0.48553815431116826,0.32386474443931407,-0.07512096340139998,1
NTRK2,Cerebellum,67,174,0.12193008551497633,-0.009448287670992126,0.25708591679326576,0.2665342044642579,0.35771767600060217,0.056327925273652754,1
NTRK2,Cerebellar Hemi.,58,157,-0.09496990514433565,-0.32970586729257556,0.12956739372476037,0.4592732610173359,0.33356082254722264,-0.009923021900046463,1
NTRK2,Substantia Nigra,38,101,-0.04532723564915522,-0.3690813852458008,0.2790467278159816,0.6481281130617824,0.3620463481701438,-0.00017218012248573468,1
NTRK2,Spinal Cord,57,102,-0.09440907146682954,-0.4306770304582263,0.24870618594597152,0.6793832164041979,0.3218722798725882,0.09601535285827943,1
GRIN1,Hypothalamus,55,147,-0.27458624354473976,-0.669832180093014,0.10713032207956966,0.7769625021725837,0.3495554454315377,-0.11373573753267892,1
GRIN1,Amygdala,45,107,-0.07266467157313272,-0.5029618918869063,0.3338547653971151,0.8368166572840214,0.34153160991083925,-0.07857908702836174,1
GRIN1,Hippocampus,54,143,-0.28355661935405013,-0.7014261386506102,0.13246884704598066,0.8338949856965909,0.3366178335484115,0.023857544388919898,1
GRIN1,Ant. Cing. Ctx,48,128,-0.1436583662622744,-0.5035241817358996,0.2055879049200411,0.7091120866559407,0.3444095866030808,-0.06076492908899222,1
GRIN1,Frontal Cortex,56,153,-0.236856760853916,-0.5746336916674025,0.0834629461367755,0.658096637804178,0.312824428615245,-0.05421087745637757,1
GRIN1,Cortex,74,181,-0.1593111578897148,-0.39090094574557616,0.0673970424714378,0.45829798821701395,0.34007337311896535,-0.12821838680304137,1
GRIN1,Caudate,63,183,-0.22253704493493692,-0.6158910315426166,0.15753428828182933,0.773425319824446,0.32850392922114824,-0.013399167675121412,1
GRIN1,Putamen,49,156,-0.12105663614166301,-0.5347552699565151,0.3083502846266388,0.843105554583154,0.3203239322984151,-0.03738409527888179,1
GRIN1,Nucleus Accumbens,64,182,-0.10403176551095829,-0.4763469356721612,0.2535208599022668,0.7298677955744279,0.35710730397672485,-0.05859710774948264,1
GRIN1,Cerebellum,67,174,-0.0701504380027813,-0.20256057768933566,0.06603676869530765,0.26859734638464333,0.3365463215595552,0.030398510528661046,1
GRIN1,Cerebellar Hemi.,58,157,-0.12416632044707573,-0.3157770063622931,0.047070741092277546,0.36284774745457066,0.3567996430376477,-0.23371220172213203,1
GRIN1,Substantia Nigra,38,101,0.27965075727326255,-0.295104266656834,0.8560660065244342,1.1511702731812683,0.3546452071646315,-0.002931127241615612,1
GRIN1,Spinal Cord,57,102,0.0013238399361862935,-0.5696600927171767,0.5798377855614933,1.14949787827867,0.3423755718247711,-0.001751157057074709,1
GAD2,Hypothalamus,55,147,-0.24964164536541988,-0.685741466071494,0.1882982402417827,0.8740397063132768,0.30714314939777,-0.028346166245687282,1
GAD2,Amygdala,45,107,-0.018609295033183405,-0.5143636158741004,0.45306238654569114,0.9674260024197916,0.3247171878292523,-0.035410556438844144,1
GAD2,Hippocampus,54,143,-0.3092635946424646,-0.7500892104139679,0.17480997005464213,0.9248991804686101,0.3621170451925223,0.09509750951234243,1
GAD2,Ant. Cing. Ctx,48,128,-0.1749962226191294,-0.6432937135243741,0.26545580244454375,0.9087495159689178,0.3429043299707234,-0.11171674063988091,1
GAD2,Frontal Cortex,56,153,-0.4402691455906848,-0.8561365015237624,-0.04154503616908927,0.8145914653546732,0.3450455916876306,-0.12124794878632499,0
GAD2,Cortex,74,181,-0.34644787473945343,-0.6530988879042707,-0.05385495317579831,0.5992439347284724,0.33269807986843825,-0.016137037994950587,0
GAD2,Caudate,63,183,-0.2571373978157626,-0.7143110371609012,0.21926212315432986,0.9335731603152311,0.3558269898234735,-0.0034092516849765627,1
GAD2,Putamen,49,156,-0.2851889630267838,-0.8186627565582948,0.260247366711524,1.0789101232698188,0.3429270599560597,-0.0014992734521859763,1
GAD2,Nucleus Accumbens,64,182,-0.2350919066852871,-0.7183612514747447,0.22970435768026856,0.9480656091550133,0.320175640441932,-0.038144553393583205,1
GAD2,Cerebellum,67,174,-0.23891658677537556,-0.503638906632527,0.017858201448652855,0.5214971080811799,0.331971775150789,-0.09652183613776397,1
GAD2,Cerebellar Hemi.,58,157,-0.3309102187400621,-0.7463689543504163,0.06142201250299372,0.80779096685341,0.3325218525373826,-0.12482885858203158,1
GAD2,Substantia Nigra,38,101,-0.35137242547847247,-0.8634554948309595,0.17812320816659227,1.0415787029975518,0.3390603273149753,0.014209857857327429,1
GAD2,Spinal Cord,57,102,0.01551394015155895,-0.37676127501881185,0.39973802284154825,0.7764992978603601,0.3514923489832813,-0.03524729547783482,1
PTEN,Hypothalamus,55,147,-0.009666715467046482,-0.18845818179011656,0.16463128078701414,0.3530894625771307,0.35262572256482666,-0.03412753666062306,1
PTEN,Amygdala,45,107,0.09377307418770776,-0.10088180450599574,0.2836885787167594,0.38457038322275516,0.3068546872263994,0.03097216464437896,1
PTEN,Hippocampus,54,143,-0.019096927697380105,-0.20842573615630258,0.16794494783671607,0.37637068399301865,0.3192606261389576,0.019105693099060475,1
PTEN,Ant. Cing. Ctx,48,128,0.04650613768879774,-0.12858395753398308,0.22529064776810093,0.35387460530208403,0.3365740734740177,0.031141686828042223,1
PTEN,Frontal Cortex,56,153,0.008342646486001502,-0.15566856761160539,0.16391606166456596,0.3195846292761714,0.3494418123388235,-0.08853798361521728,1
PTEN,Cortex,74,181,0.018898571144956917,-0.07136333678622331,0.10984416603680333,0.18120750282302664,0.33606101715909825,0.025023007230534446,1
PTEN,Caudate,63,183,0.046790024297247636,-0.10133527538274818,0.19138192183039482,0.292717197213143,0.3374507527291591,-0.0631415496749081,1
PTEN,Putamen,49,156,0.04275403090348374,-0.11016958683239396,0.19913851735004479,0.30930810418243876,0.34032789074045583,-0.003428437653033253,1
PTEN,Nucleus Accumbens,64,182,0.045833221997983425,-0.12306640567105782,0.21577165532580955,0.33883806099686736,0.35463129229800416,-0.03321194160658249,1
PTEN,Cerebellum,67,174,-0.010213093673539588,-0.11416019772596935,0.09588643958831616,0.21004663731428552,0.3307953593689946,-0.02386496286147292,1
PTEN,Cerebellar Hemi.,58,157,-0.22079918366192228,-0.41013040287903535,-0.0442058343851888,0.3659245684938466,0.3493887768584081,-0.07399186958667263,0
PTEN,Substantia Nigra,38,101,0.08352022700512696,-0.09353951099109345,0.25875953251400974,0.3522990435051032,0.3605076075232186,-0.02247347086497011,1
PTEN,Spinal Cord,57,102,-0.02570376564014411,-0.1874639537868929,0.1405567976054156,0.32802075139230846,0.34544301733122035,0.07940842525679394,1
ADRA2A,Hypothalamus,55,147,-0.15160975557218642,-0.4540971600998971,0.14156926952216192,0.5956664296220591,0.328002082875163,-0.04115941265710294,1
ADRA2A,Amygdala,45,107,-0.0432011706937922,-0.23001361420510055,0.13993046277626073,0.3699440769813613,0.34355722639981096,0.017266730237350585,1
ADRA2A,Hippocampus,54,143,-0.16751982632155193,-0.4061146819039678,0.08931366353771102,0.49542834544167885,0.3336169135995208,0.19493368722730167,1
ADRA2A,Ant. Cing. Ctx,48,128,-0.011856605002016646,-0.25983613473931183,0.2237045681765774,0.48354070291588924,0.3340302532638013,-0.11792205253248776,1
ADRA2A,Frontal Cortex,56,153,-0.16198251839204306,-0.3815633931262346,0.0644430936827168,0.4460064868089514,0.3374018182394198,0.06546824286167431,1
ADRA2A,Cortex,74,181,-0.13498185215160197,-0.31104984856987417,0.032102274362866286,0.34315212293274044,0.31406214334464877,-0.19739099329707613,1
ADRA2A,Caudate,63,183,-0.060304872908351785,-0.18942375306761436,0.07644904096765288,0.26587279403526726,0.3204798541532261,0.17414182267089837,1
ADRA2A,Putamen,49,156,0.030311086833341442,-0.08433555398499448,0.16038946546172786,0.24472501944672234,0.3460559027246241,0.24190899429780813,1
ADRA2A,Nucleus Accumbens,64,182,-0.016926983604196175,-0.18447278461667635,0.17040826793692748,0.3548810525536038,0.34179082957879703,0.21439773894390587,1
ADRA2A,Cerebellum,67,174,-0.07637082803665175,-0.2840850063470236,0.132709070945745,0.4167940772927686,0.3497996270273236,0.03534222507846829,1
ADRA2A,Cerebellar Hemi.,58,157,-0.3255138229824578,-0.6054793622580991,-0.04627075947286272,0.5592086027852363,0.33808295660774174,-1.942678915237863e-05,0
ADRA2A,Substantia Nigra,38,101,-0.15995158360592,-0.3825894048205663,0.07314437833765393,0.4557337831582202,0.31608113182062847,0.14174842842388477,1
ADRA2A,Spinal Cord,57,102,-0.14667947601206885,-0.3728048018631375,0.07556813435743522,0.4483729362205727,0.3271592442226412,0.02912191943926497,1
DRD4,Hypothalamus,55,147,-0.01710251940463722,-0.19538612177514353,0.1684636845450699,0.36384980632021346,0.3211793571851825,0.02304472118294945,1
DRD4,Amygdala,45,107,0.04634011896129066,-0.1524041686933325,0.26710405437561385,0.41950822306894636,0.3424678094402076,0.23350373729307608,1
DRD4,Hippocampus,54,143,-0.12689403578198952,-0.34154765162651435,0.08767064810263021,0.42921829972914455,0.3255004502884558,-0.008028597157854134,1
DRD4,Ant. Cing. Ctx,48,128,0.02451060298840531,-0.13880664770307474,0.20837472048860436,0.3471813681916791,0.31120741749966224,0.1596755540102046,1
DRD4,Frontal Cortex,56,153,-0.025244211029390916,-0.1707714759832384,0.12260592249599388,0.2933773984792323,0.3261779418248557,0.05924543140744159,1
